0
-47.111184929739208794894086020125748257538379437420178622335858169006645365886234699174098550902360218450720921299996589535958637245573488521404633349409508253905439088815977554195118215775954893092882
-45.959892383242185875914505000155488276062752402072629041884102324086341856940243116553311226645889737827134952276098853219056625037418247035980347396117887480047862917796836474110036507127487472115014
-44.808599836745162893841896382092584109285891675533212055433848004164357289303838787613650742432591017566139776189241599882120851610567837733463271469543685226221403533601562309316324417178723400758283
-43.657307290248139999726242551298177612541566098604107878431859924031899390682400473379299066133516350624458173255111392361456206605172017197651684331457289552700393493055428520035597145736938526539633
-42.506014743751117383451263474087256085898444718380947791360097365290364090702036623144797255746552199142216130834114939534847051907877687102547766547614541105593044410513791204890283930460662323777935
-41.354722197254094579256051317193863664469130184488726798136715737854346362661383445516489233785256254710211898144524038056841332202173481860852736447699299310932385477465919963387692925763663145428618
-40.203429650757071643872517284465597019414165394081916254034094369110558920565190958273632781520062358136724010305740802618048476567510901493990840121769895523932973361013011157605687758592828995608924
-39.052137104260049141216006735050942365143357563977654895592330000850980738910931312807176745859760762976495967404803407736924520869510664095291549136246756269335463394787447756361591578616119520335296
-37.900844557763026715480790224928707386567230685327355731606484770714534605492754467444180089964645367998653029058573159097271370639188894925833668703973209312398976477077607195350744013610136756051468
-36.74955201126600598725689739793921698240663182819581966383671861890480159285682679026969596206731214700320995995343914490232746056145135716699227121407339848178737467028989960715061855384724866866736
-35.598259464768989281123661813773916759846529617335784258783294794791503619222639693544430734556052021347228503487053807198661291828287630298404310357455380455775061982046644978044728406873709981199554
-34.44696691827198587370067454521492747592333491015578940128754291253273971289143467328721706513778349303122649978066320706010612547214625744506227873674386628327591639851282302755553515962111578491952
-33.295674371775025183406895220832923897782246797455619370299182521150127419552841483962428734829609059801837959796567312611845854817090825797058550769941875206340400708947917531582904642934575339971474
-32.144381825278198188220422266676259931869865441765551327707900840113292326580729996032380878001863261822652017690108164017513973394830451972768672468799941696783278967782491333914955125339393041384403
-30.993089278781794634155228287250175620280087967550659499814603362574875075151792038576871007328380281070814212865668243621660960922770513597917738921155753886228071297144011829922699659707178318697926
-29.841796732286730215450455919213243952741710436195159722744215059104648794261628685813710633646619618260650060677540322462246548582625344806063702573775373405804821187137811421578280702034423892198829
-28.6905041857959006801296289339319247080984450310106870527538949021386846002235224984702460404784790907167784999057128499535752531189624980627614384855691932015291162508646405904579581850612272251188
-27.539211639318462588108566410517169943425210811108100507082396006446618727951598447345301413159998280176342648723266711323428000300611407668090187330423621134639484935755598450014746548898472793018472
-26.387919092883372106695272904301702605043891985328134430546415015457001494321912616931451204841407192838065484685359879761237870422285033774001037551636687870442647396826107088771569620835896241533912
-25.236626546582196715531753835508230756984543792143189915592656782703379720412226567454809475539042253898792400739642841823933572473271421448622987992799878599749299007754857369937287099620671533883513
-24.085334000704497692006200090040230539884198052363582804983962765281963199148538603700494292571203299506393958194322663893393872185394292780534900458318381302009254579871224606595617352799582759127282
