18.629,17.689,16.78,15.904,15.059,14.246,13.465,12.716,11.998,11.313,10.659,10.038,9.4479,8.89,8.364,7.8699,7.4076,6.9772,6.5787,6.2121,5.8774,5.5745,5.3036,5.0645,4.8572,4.6819,4.5384,4.4269,4.3472,4.2993,4.2834,4.2993,4.3472,4.4269,4.5384,4.6819,4.8572,5.0645,5.3036,5.5745,5.8774,6.2121,6.5787,6.9772,7.4076,7.8699,8.364,8.89,9.4479,10.038,10.659,11.313,11.998,12.716,13.465,14.246,15.059,15.904,16.78,17.689,18.629
18.293,17.353,16.444,15.568,14.723,13.91,13.129,12.38,11.662,10.977,10.324,9.7019,9.1121,8.5542,8.0282,7.5341,7.0718,6.6414,6.2429,5.8763,5.5416,5.2387,4.9677,4.7286,4.5214,4.3461,4.2026,4.091,4.0113,3.9635,3.9476,3.9635,4.0113,4.091,4.2026,4.3461,4.5214,4.7286,4.9677,5.2387,5.5416,5.8763,6.2429,6.6414,7.0718,7.5341,8.0282,8.5542,9.1121,9.7019,10.324,10.977,11.662,12.38,13.129,13.91,14.723,15.568,16.444,17.353,18.293
17.971,17.031,16.122,15.246,14.401,13.588,12.807,12.058,11.34,10.655,10.001,9.3798,8.79,8.2321,7.7061,7.2119,6.7497,6.3193,5.9208,5.5542,5.2195,4.9166,4.6456,4.4065,4.1993,4.024,3.8805,3.7689,3.6892,3.6414,3.6255,3.6414,3.6892,3.7689,3.8805,4.024,4.1993,4.4065,4.6456,4.9166,5.2195,5.5542,5.9208,6.3193,6.7497,7.2119,7.7061,8.2321,8.79,9.3798,10.001,10.655,11.34,12.058,12.807,13.588,14.401,15.246,16.122,17.031,17.971
17.663,16.722,15.814,14.937,14.092,13.279,12.498,11.749,11.032,10.347,9.693,9.0714,8.4816,7.9237,7.3977,6.9035,6.4413,6.0109,5.6124,5.2458,4.9111,4.6082,4.3372,4.0981,3.8909,3.7156,3.5721,3.4605,3.3808,3.333,3.3171,3.333,3.3808,3.4605,3.5721,3.7156,3.8909,4.0981,4.3372,4.6082,4.9111,5.2458,5.6124,6.0109,6.4413,6.9035,7.3977,7.9237,8.4816,9.0714,9.693,10.347,11.032,11.749,12.498,13.279,14.092,14.937,15.814,16.722,17.663
17.368,16.428,15.519,14.643,13.798,12.985,12.204,11.455,10.737,10.052,9.3983,8.7767,8.1869,7.629,7.103,6.6088,6.1466,5.7162,5.3177,4.9511,4.6164,4.3135,4.0425,3.8034,3.5962,3.4209,3.2774,3.1658,3.0861,3.0383,3.0224,3.0383,3.0861,3.1658,3.2774,3.4209,3.5962,3.8034,4.0425,4.3135,4.6164,4.9511,5.3177,5.7162,6.1466,6.6088,7.103,7.629,8.1869,8.7767,9.3983,10.052,10.737,11.455,12.204,12.985,13.798,14.643,15.519,16.428,17.368
17.087,16.147,15.238,14.362,13.517,12.704,11.923,11.174,10.456,9.7709,9.1173,8.4957,7.9059,7.348,6.822,6.3278,5.8656,5.4352,5.0367,4.6701,4.3354,4.0325,3.7615,3.5224,3.3152,3.1399,2.9964,2.8848,2.8051,2.7573,2.7414,2.7573,2.8051,2.8848,2.9964,3.1399,3.3152,3.5224,3.7615,4.0325,4.3354,4.6701,5.0367,5.4352,5.8656,6.3278,6.822,7.348,7.9059,8.4957,9.1173,9.7709,10.456,11.174,11.923,12.704,13.517,14.362,15.238,16.147,17.087
16.82,15.88,14.971,14.094,13.249,12.437,11.655,10.906,10.189,9.5036,8.85,8.2284,7.6386,7.0807,6.5547,6.0606,5.5983,5.1679,4.7694,4.4028,4.0681,3.7652,3.4942,3.2551,3.0479,2.8726,2.7291,2.6176,2.5379,2.49,2.4741,2.49,2.5379,2.6176,2.7291,2.8726,3.0479,3.2551,3.4942,3.7652,4.0681,4.4028,4.7694,5.1679,5.5983,6.0606,6.5547,7.0807,7.6386,8.2284,8.85,9.5036,10.189,10.906,11.655,12.437,13.249,14.094,14.971,15.88,16.82
16.566,15.626,14.717,13.841,12.996,12.183,11.402,10.653,9.9354,9.25,8.5965,7.9748,7.385,6.8271,6.3011,5.807,5.3447,4.9144,4.5159,4.1492,3.8145,3.5116,3.2407,3.0016,2.7943,2.619,2.4756,2.364,2.2843,2.2365,2.2205,2.2365,2.2843,2.364,2.4756,2.619,2.7943,3.0016,3.2407,3.5116,3.8145,4.1492,4.5159,4.9144,5.3447,5.807,6.3011,6.8271,7.385,7.9748,8.5965,9.25,9.9354,10.653,11.402,12.183,12.996,13.841,14.717,15.626,16.566
16.327,15.386,14.478,13.601,12.756,11.943,11.162,10.413,9.6955,9.0101,8.3566,7.7349,7.1452,6.5873,6.0613,5.5671,5.1049,4.6745,4.276,3.9094,3.5746,3.2718,3.0008,2.7617,2.5545,2.3791,2.2357,2.1241,2.0444,1.9966,1.9806,1.9966,2.0444,2.1241,2.2357,2.3791,2.5545,2.7617,3.0008,3.2718,3.5746,3.9094,4.276,4.6745,5.1049,5.5671,6.0613,6.5873,7.1452,7.7349,8.3566,9.0101,9.6955,10.413,11.162,11.943,12.756,13.601,14.478,15.386,16.327
16.1,15.16,14.251,13.375,12.53,11.717,10.936,10.187,9.4694,8.784,8.1304,7.5088,6.919,6.3611,5.8351,5.341,4.8787,4.4483,4.0498,3.6832,3.3485,3.0456,2.7746,2.5355,2.3283,2.153,2.0095,1.8979,1.8182,1.7704,1.7545,1.7704,1.8182,1.8979,2.0095,2.153,2.3283,2.5355,2.7746,3.0456,3.3485,3.6832,4.0498,4.4483,4.8787,5.341,5.8351,6.3611,6.919,7.5088,8.1304,8.784,9.4694,10.187,10.936,11.717,12.53,13.375,14.251,15.16,16.1
15.888,14.947,14.039,13.162,12.317,11.504,10.723,9.9742,9.2569,8.5715,7.918,7.2963,6.7065,6.1486,5.6226,5.1285,4.6662,4.2359,3.8374,3.4707,3.136,2.8332,2.5622,2.3231,2.1159,1.9405,1.7971,1.6855,1.6058,1.558,1.542,1.558,1.6058,1.6855,1.7971,1.9405,2.1159,2.3231,2.5622,2.8332,3.136,3.4707,3.8374,4.2359,4.6662,5.1285,5.6226,6.1486,6.7065,7.2963,7.918,8.5715,9.2569,9.9742,10.723,11.504,12.317,13.162,14.039,14.947,15.888
15.689,14.749,13.84,12.963,12.119,11.306,10.525,9.7755,9.0582,8.3728,7.7192,7.0976,6.5078,5.9499,5.4239,4.9297,4.4675,4.0371,3.6386,3.272,2.9373,2.6344,2.3634,2.1243,1.9171,1.7418,1.5983,1.4867,1.407,1.3592,1.3433,1.3592,1.407,1.4867,1.5983,1.7418,1.9171,2.1243,2.3634,2.6344,2.9373,3.272,3.6386,4.0371,4.4675,4.9297,5.4239,5.9499,6.5078,7.0976,7.7192,8.3728,9.0582,9.7755,10.525,11.306,12.119,12.963,13.84,14.749,15.689
15.504,14.564,13.655,12.778,11.934,11.121,10.34,9.5904,8.8731,8.1877,7.5342,6.9125,6.3228,5.7649,5.2388,4.7447,4.2824,3.8521,3.4536,3.087,2.7522,2.4494,2.1784,1.9393,1.7321,1.5567,1.4133,1.3017,1.222,1.1742,1.1582,1.1742,1.222,1.3017,1.4133,1.5567,1.7321,1.9393,2.1784,2.4494,2.7522,3.087,3.4536,3.8521,4.2824,4.7447,5.2388,5.7649,6.3228,6.9125,7.5342,8.1877,8.8731,9.5904,10.34,11.121,11.934,12.778,13.655,14.564,15.504
15.333,14.392,13.484,12.607,11.762,10.949,10.168,9.4191,8.7018,8.0164,7.3628,6.7412,6.1514,5.5935,5.0675,4.5734,4.1111,3.6807,3.2822,2.9156,2.5809,2.278,2.007,1.7679,1.5607,1.3854,1.2419,1.1304,1.0507,1.0028,0.9869,1.0028,1.0507,1.1304,1.2419,1.3854,1.5607,1.7679,2.007,2.278,2.5809,2.9156,3.2822,3.6807,4.1111,4.5734,5.0675,5.5935,6.1514,6.7412,7.3628,8.0164,8.7018,9.4191,10.168,10.949,11.762,12.607,13.484,14.392,15.333
15.175,14.235,13.326,12.449,11.605,10.792,10.011,9.2615,8.5442,7.8588,7.2052,6.5836,5.9938,5.4359,4.9099,4.4157,3.9535,3.5231,3.1246,2.758,2.4233,2.1204,1.8494,1.6103,1.4031,1.2278,1.0843,0.97273,0.89303,0.84521,0.82927,0.84521,0.89303,0.97273,1.0843,1.2278,1.4031,1.6103,1.8494,2.1204,2.4233,2.758,3.1246,3.5231,3.9535,4.4157,4.9099,5.4359,5.9938,6.5836,7.2052,7.8588,8.5442,9.2615,10.011,10.792,11.605,12.449,13.326,14.235,15.175
15.031,14.091,13.182,12.306,11.461,10.648,9.8667,9.1175,8.4002,7.7148,7.0613,6.4396,5.8499,5.292,4.766,4.2718,3.8096,3.3792,2.9807,2.6141,2.2793,1.9765,1.7055,1.4664,1.2592,1.0838,0.94038,0.8288,0.7491,0.70128,0.68534,0.70128,0.7491,0.8288,0.94038,1.0838,1.2592,1.4664,1.7055,1.9765,2.2793,2.6141,2.9807,3.3792,3.8096,4.2718,4.766,5.292,5.8499,6.4396,7.0613,7.7148,8.4002,9.1175,9.8667,10.648,11.461,12.306,13.182,14.091,15.031
14.901,13.961,13.052,12.175,11.33,10.518,9.7365,8.9873,8.27,7.5846,6.9311,6.3094,5.7196,5.1618,4.6357,4.1416,3.6793,3.249,2.8505,2.4839,2.1491,1.8463,1.5753,1.3362,1.129,0.95363,0.81017,0.69859,0.61889,0.57107,0.55513,0.57107,0.61889,0.69859,0.81017,0.95363,1.129,1.3362,1.5753,1.8463,2.1491,2.4839,2.8505,3.249,3.6793,4.1416,4.6357,5.1618,5.7196,6.3094,6.9311,7.5846,8.27,8.9873,9.7365,10.518,11.33,12.175,13.052,13.961,14.901
14.785,13.844,12.935,12.059,11.214,10.401,9.62,8.8708,8.1535,7.4681,6.8146,6.1929,5.6031,5.0452,4.5192,4.0251,3.5628,3.1325,2.734,2.3673,2.0326,1.7297,1.4588,1.2197,1.0125,0.83712,0.69366,0.58208,0.50238,0.45456,0.43862,0.45456,0.50238,0.58208,0.69366,0.83712,1.0125,1.2197,1.4588,1.7297,2.0326,2.3673,2.734,3.1325,3.5628,4.0251,4.5192,5.0452,5.6031,6.1929,6.8146,7.4681,8.1535,8.8708,9.62,10.401,11.214,12.059,12.935,13.844,14.785
14.682,13.741,12.833,11.956,11.111,10.298,9.5172,8.768,8.0507,7.3653,6.7118,6.0901,5.5003,4.9424,4.4164,3.9223,3.46,3.0297,2.6312,2.2645,1.9298,1.6269,1.356,1.1169,0.90965,0.73432,0.59086,0.47928,0.39958,0.35176,0.33582,0.35176,0.39958,0.47928,0.59086,0.73432,0.90965,1.1169,1.356,1.6269,1.9298,2.2645,2.6312,3.0297,3.46,3.9223,4.4164,4.9424,5.5003,6.0901,6.7118,7.3653,8.0507,8.768,9.5172,10.298,11.111,11.956,12.833,13.741,14.682
14.593,13.652,12.744,11.867,11.022,10.209,9.4281,8.6789,7.9616,7.2762,6.6227,6.001,5.4112,4.8533,4.3273,3.8332,3.3709,2.9406,2.5421,2.1754,1.8407,1.5379,1.2669,1.0278,0.82056,0.64522,0.50176,0.39018,0.31048,0.26266,0.24672,0.26266,0.31048,0.39018,0.50176,0.64522,0.82056,1.0278,1.2669,1.5379,1.8407,2.1754,2.5421,2.9406,3.3709,3.8332,4.3273,4.8533,5.4112,6.001,6.6227,7.2762,7.9616,8.6789,9.4281,10.209,11.022,11.867,12.744,13.652,14.593
14.517,13.577,12.668,11.792,10.947,10.134,9.3527,8.6035,7.8862,7.2008,6.5473,5.9256,5.3359,4.778,4.2519,3.7578,3.2956,2.8652,2.4667,2.1001,1.7653,1.4625,1.1915,0.95239,0.74517,0.56983,0.42637,0.31479,0.2351,0.18728,0.17134,0.18728,0.2351,0.31479,0.42637,0.56983,0.74517,0.95239,1.1915,1.4625,1.7653,2.1001,2.4667,2.8652,3.2956,3.7578,4.2519,4.778,5.3359,5.9256,6.5473,7.2008,7.8862,8.6035,9.3527,10.134,10.947,11.792,12.668,13.577,14.517
14.456,13.515,12.607,11.73,10.885,10.072,9.291,8.5418,7.8246,7.1391,6.4856,5.8639,5.2742,4.7163,4.1903,3.6961,3.2339,2.8035,2.405,2.0384,1.7036,1.4008,1.1298,0.89071,0.68349,0.50815,0.36469,0.25311,0.17341,0.12559,0.10966,0.12559,0.17341,0.25311,0.36469,0.50815,0.68349,0.89071,1.1298,1.4008,1.7036,2.0384,2.405,2.8035,3.2339,3.6961,4.1903,4.7163,5.2742,5.8639,6.4856,7.1391,7.8246,8.5418,9.291,10.072,10.885,11.73,12.607,13.515,14.456
14.408,13.467,12.559,11.682,10.837,10.024,9.243,8.4939,7.7766,7.0912,6.4376,5.816,5.2262,4.6683,4.1423,3.6482,3.1859,2.7555,2.357,1.9904,1.6557,1.3528,1.0818,0.84273,0.63552,0.46018,0.31672,0.20514,0.12544,0.077621,0.061681,0.077621,0.12544,0.20514,0.31672,0.46018,0.63552,0.84273,1.0818,1.3528,1.6557,1.9904,2.357,2.7555,3.1859,3.6482,4.1423,4.6683,5.2262,5.816,6.4376,7.0912,7.7766,8.4939,9.243,10.024,10.837,11.682,12.559,13.467,14.408
14.373,13.433,12.524,11.648,10.803,9.9898,9.2088,8.4596,7.7423,7.0569,6.4034,5.7817,5.1919,4.634,4.108,3.6139,3.1516,2.7213,2.3228,1.9561,1.6214,1.3185,1.0476,0.80847,0.60125,0.42591,0.28245,0.17087,0.091173,0.043354,0.027414,0.043354,0.091173,0.17087,0.28245,0.42591,0.60125,0.80847,1.0476,1.3185,1.6214,1.9561,2.3228,2.7213,3.1516,3.6139,4.108,4.634,5.1919,5.7817,6.4034,7.0569,7.7423,8.4596,9.2088,9.9898,10.803,11.648,12.524,13.433,14.373
14.353,13.412,12.504,11.627,10.782,9.9693,9.1882,8.439,7.7218,7.0363,6.3828,5.7611,5.1714,4.6135,4.0875,3.5933,3.1311,2.7007,2.3022,1.9356,1.6008,1.298,1.027,0.78791,0.58069,0.40535,0.26189,0.15031,0.070613,0.022793,0.0068534,0.022793,0.070613,0.15031,0.26189,0.40535,0.58069,0.78791,1.027,1.298,1.6008,1.9356,2.3022,2.7007,3.1311,3.5933,4.0875,4.6135,5.1714,5.7611,6.3828,7.0363,7.7218,8.439,9.1882,9.9693,10.782,11.627,12.504,13.412,14.353
14.346,13.405,12.497,11.62,10.775,9.9624,9.1814,8.4322,7.7149,7.0295,6.3759,5.7543,5.1645,4.6066,4.0806,3.5865,3.1242,2.6938,2.2953,1.9287,1.594,1.2911,1.0202,0.78105,0.57384,0.3985,0.25504,0.14346,0.063759,0.01594,0,0.01594,0.063759,0.14346,0.25504,0.3985,0.57384,0.78105,1.0202,1.2911,1.594,1.9287,2.2953,2.6938,3.1242,3.5865,4.0806,4.6066,5.1645,5.7543,6.3759,7.0295,7.7149,8.4322,9.1814,9.9624,10.775,11.62,12.497,13.405,14.346
14.353,13.412,12.504,11.627,10.782,9.9693,9.1882,8.439,7.7218,7.0363,6.3828,5.7611,5.1714,4.6135,4.0875,3.5933,3.1311,2.7007,2.3022,1.9356,1.6008,1.298,1.027,0.78791,0.58069,0.40535,0.26189,0.15031,0.070613,0.022793,0.0068534,0.022793,0.070613,0.15031,0.26189,0.40535,0.58069,0.78791,1.027,1.298,1.6008,1.9356,2.3022,2.7007,3.1311,3.5933,4.0875,4.6135,5.1714,5.7611,6.3828,7.0363,7.7218,8.439,9.1882,9.9693,10.782,11.627,12.504,13.412,14.353
14.373,13.433,12.524,11.648,10.803,9.9898,9.2088,8.4596,7.7423,7.0569,6.4034,5.7817,5.1919,4.634,4.108,3.6139,3.1516,2.7213,2.3228,1.9561,1.6214,1.3185,1.0476,0.80847,0.60125,0.42591,0.28245,0.17087,0.091173,0.043354,0.027414,0.043354,0.091173,0.17087,0.28245,0.42591,0.60125,0.80847,1.0476,1.3185,1.6214,1.9561,2.3228,2.7213,3.1516,3.6139,4.108,4.634,5.1919,5.7817,6.4034,7.0569,7.7423,8.4596,9.2088,9.9898,10.803,11.648,12.524,13.433,14.373
14.408,13.467,12.559,11.682,10.837,10.024,9.243,8.4939,7.7766,7.0912,6.4376,5.816,5.2262,4.6683,4.1423,3.6482,3.1859,2.7555,2.357,1.9904,1.6557,1.3528,1.0818,0.84273,0.63552,0.46018,0.31672,0.20514,0.12544,0.077621,0.061681,0.077621,0.12544,0.20514,0.31672,0.46018,0.63552,0.84273,1.0818,1.3528,1.6557,1.9904,2.357,2.7555,3.1859,3.6482,4.1423,4.6683,5.2262,5.816,6.4376,7.0912,7.7766,8.4939,9.243,10.024,10.837,11.682,12.559,13.467,14.408
14.456,13.515,12.607,11.73,10.885,10.072,9.291,8.5418,7.8246,7.1391,6.4856,5.8639,5.2742,4.7163,4.1903,3.6961,3.2339,2.8035,2.405,2.0384,1.7036,1.4008,1.1298,0.89071,0.68349,0.50815,0.36469,0.25311,0.17341,0.12559,0.10966,0.12559,0.17341,0.25311,0.36469,0.50815,0.68349,0.89071,1.1298,1.4008,1.7036,2.0384,2.405,2.8035,3.2339,3.6961,4.1903,4.7163,5.2742,5.8639,6.4856,7.1391,7.8246,8.5418,9.291,10.072,10.885,11.73,12.607,13.515,14.456
14.517,13.577,12.668,11.792,10.947,10.134,9.3527,8.6035,7.8862,7.2008,6.5473,5.9256,5.3359,4.778,4.2519,3.7578,3.2956,2.8652,2.4667,2.1001,1.7653,1.4625,1.1915,0.95239,0.74517,0.56983,0.42637,0.31479,0.2351,0.18728,0.17134,0.18728,0.2351,0.31479,0.42637,0.56983,0.74517,0.95239,1.1915,1.4625,1.7653,2.1001,2.4667,2.8652,3.2956,3.7578,4.2519,4.778,5.3359,5.9256,6.5473,7.2008,7.8862,8.6035,9.3527,10.134,10.947,11.792,12.668,13.577,14.517
14.593,13.652,12.744,11.867,11.022,10.209,9.4281,8.6789,7.9616,7.2762,6.6227,6.001,5.4112,4.8533,4.3273,3.8332,3.3709,2.9406,2.5421,2.1754,1.8407,1.5379,1.2669,1.0278,0.82056,0.64522,0.50176,0.39018,0.31048,0.26266,0.24672,0.26266,0.31048,0.39018,0.50176,0.64522,0.82056,1.0278,1.2669,1.5379,1.8407,2.1754,2.5421,2.9406,3.3709,3.8332,4.3273,4.8533,5.4112,6.001,6.6227,7.2762,7.9616,8.6789,9.4281,10.209,11.022,11.867,12.744,13.652,14.593
14.682,13.741,12.833,11.956,11.111,10.298,9.5172,8.768,8.0507,7.3653,6.7118,6.0901,5.5003,4.9424,4.4164,3.9223,3.46,3.0297,2.6312,2.2645,1.9298,1.6269,1.356,1.1169,0.90965,0.73432,0.59086,0.47928,0.39958,0.35176,0.33582,0.35176,0.39958,0.47928,0.59086,0.73432,0.90965,1.1169,1.356,1.6269,1.9298,2.2645,2.6312,3.0297,3.46,3.9223,4.4164,4.9424,5.5003,6.0901,6.7118,7.3653,8.0507,8.768,9.5172,10.298,11.111,11.956,12.833,13.741,14.682
14.785,13.844,12.935,12.059,11.214,10.401,9.62,8.8708,8.1535,7.4681,6.8146,6.1929,5.6031,5.0452,4.5192,4.0251,3.5628,3.1325,2.734,2.3673,2.0326,1.7297,1.4588,1.2197,1.0125,0.83712,0.69366,0.58208,0.50238,0.45456,0.43862,0.45456,0.50238,0.58208,0.69366,0.83712,1.0125,1.2197,1.4588,1.7297,2.0326,2.3673,2.734,3.1325,3.5628,4.0251,4.5192,5.0452,5.6031,6.1929,6.8146,7.4681,8.1535,8.8708,9.62,10.401,11.214,12.059,12.935,13.844,14.785
14.901,13.961,13.052,12.175,11.33,10.518,9.7365,8.9873,8.27,7.5846,6.9311,6.3094,5.7196,5.1618,4.6357,4.1416,3.6793,3.249,2.8505,2.4839,2.1491,1.8463,1.5753,1.3362,1.129,0.95363,0.81017,0.69859,0.61889,0.57107,0.55513,0.57107,0.61889,0.69859,0.81017,0.95363,1.129,1.3362,1.5753,1.8463,2.1491,2.4839,2.8505,3.249,3.6793,4.1416,4.6357,5.1618,5.7196,6.3094,6.9311,7.5846,8.27,8.9873,9.7365,10.518,11.33,12.175,13.052,13.961,14.901
15.031,14.091,13.182,12.306,11.461,10.648,9.8667,9.1175,8.4002,7.7148,7.0613,6.4396,5.8499,5.292,4.766,4.2718,3.8096,3.3792,2.9807,2.6141,2.2793,1.9765,1.7055,1.4664,1.2592,1.0838,0.94038,0.8288,0.7491,0.70128,0.68534,0.70128,0.7491,0.8288,0.94038,1.0838,1.2592,1.4664,1.7055,1.9765,2.2793,2.6141,2.9807,3.3792,3.8096,4.2718,4.766,5.292,5.8499,6.4396,7.0613,7.7148,8.4002,9.1175,9.8667,10.648,11.461,12.306,13.182,14.091,15.031
15.175,14.235,13.326,12.449,11.605,10.792,10.011,9.2615,8.5442,7.8588,7.2052,6.5836,5.9938,5.4359,4.9099,4.4157,3.9535,3.5231,3.1246,2.758,2.4233,2.1204,1.8494,1.6103,1.4031,1.2278,1.0843,0.97273,0.89303,0.84521,0.82927,0.84521,0.89303,0.97273,1.0843,1.2278,1.4031,1.6103,1.8494,2.1204,2.4233,2.758,3.1246,3.5231,3.9535,4.4157,4.9099,5.4359,5.9938,6.5836,7.2052,7.8588,8.5442,9.2615,10.011,10.792,11.605,12.449,13.326,14.235,15.175
15.333,14.392,13.484,12.607,11.762,10.949,10.168,9.4191,8.7018,8.0164,7.3628,6.7412,6.1514,5.5935,5.0675,4.5734,4.1111,3.6807,3.2822,2.9156,2.5809,2.278,2.007,1.7679,1.5607,1.3854,1.2419,1.1304,1.0507,1.0028,0.9869,1.0028,1.0507,1.1304,1.2419,1.3854,1.5607,1.7679,2.007,2.278,2.5809,2.9156,3.2822,3.6807,4.1111,4.5734,5.0675,5.5935,6.1514,6.7412,7.3628,8.0164,8.7018,9.4191,10.168,10.949,11.762,12.607,13.484,14.392,15.333
15.504,14.564,13.655,12.778,11.934,11.121,10.34,9.5904,8.8731,8.1877,7.5342,6.9125,6.3228,5.7649,5.2388,4.7447,4.2824,3.8521,3.4536,3.087,2.7522,2.4494,2.1784,1.9393,1.7321,1.5567,1.4133,1.3017,1.222,1.1742,1.1582,1.1742,1.222,1.3017,1.4133,1.5567,1.7321,1.9393,2.1784,2.4494,2.7522,3.087,3.4536,3.8521,4.2824,4.7447,5.2388,5.7649,6.3228,6.9125,7.5342,8.1877,8.8731,9.5904,10.34,11.121,11.934,12.778,13.655,14.564,15.504
